,LENGTH,WIDTH,HEIGHT
29181,18.5,7.4,1.3
29182,18.5,7.4,1.3
29183,18.5,7.4,1.3
29184,18.5,7.4,1.3
29185,18.5,7.4,1.3
29186,18.5,7.4,1.3
29187,18.5,7.4,1.3
29188,18.5,7.4,1.3
29189,18.5,7.4,1.3
29190,18.5,7.4,1.3
29191,18.5,7.4,1.3
29192,18.5,7.4,1.3
29193,18.5,7.4,1.3
29194,18.5,7.4,1.3
29195,18.5,7.4,1.3
29196,18.5,7.4,1.3
29197,18.5,7.4,1.3
29198,18.5,7.4,1.3
29199,18.5,7.4,1.3
29200,18.5,7.4,1.3
29201,18.5,7.4,1.3
29202,18.5,7.4,1.3
29203,18.5,7.4,1.3
29204,18.5,7.4,1.3
29205,18.5,7.4,1.3
29206,18.5,7.4,1.3
29207,18.5,7.4,1.3
29208,18.5,7.4,1.3
29209,18.5,7.4,1.3
29210,18.5,7.4,1.3
29211,18.5,7.4,1.3
29212,18.5,7.4,1.3
29213,18.5,7.4,1.3
29214,18.5,7.4,1.3
29215,18.5,7.4,1.3
29216,18.5,7.4,1.3
29217,18.5,7.4,1.3
29218,18.5,7.4,1.3
29219,18.5,7.4,1.3
29220,18.5,7.4,1.3
29221,18.5,7.4,1.3
29222,18.5,7.4,1.3
29223,18.5,7.4,1.3
29224,18.5,7.4,1.3
29225,18.5,7.4,1.3
29226,18.5,7.4,1.3
29227,18.5,7.4,1.3
29228,18.5,7.4,1.3
29229,18.5,7.4,1.3
29230,18.5,7.4,1.3
29231,18.5,7.4,1.3
29232,18.5,7.4,1.3
29233,18.5,7.4,1.3
29234,18.5,7.4,1.3
29235,18.5,7.4,1.3
29236,18.5,7.4,1.3
29237,18.5,7.4,1.3
29238,18.5,7.4,1.3
29239,18.5,7.4,1.3
29240,18.5,7.4,1.3
29241,18.5,7.4,1.3
29242,18.5,7.4,1.3
29243,18.5,7.4,1.3
29244,18.5,7.4,1.3
29245,18.5,7.4,1.3
29246,18.5,7.4,1.3
29247,13.0,9.0,1.8
29248,13.0,9.0,1.8
29249,13.0,9.0,1.8
29250,13.0,9.0,1.8
29251,13.0,9.0,1.8
29252,13.0,9.0,1.8
29253,13.0,9.0,1.8
29254,13.0,9.0,1.8
29255,13.0,9.0,1.8
29256,13.0,9.0,1.8
29257,13.0,9.0,1.8
29258,13.0,9.0,1.8
29259,13.0,9.0,1.8
29260,13.0,9.0,1.8
29261,13.0,9.0,1.8
29262,13.0,9.0,1.8
29263,13.0,9.0,1.8
29264,13.0,9.0,1.8
29265,13.0,9.0,1.8
29266,13.0,9.0,1.8
29267,13.0,9.0,1.8
29268,13.0,9.0,1.8
29269,13.0,9.0,1.8
29270,13.0,9.0,1.8
29271,13.0,9.0,1.8
29272,13.0,9.0,1.8
29273,13.0,9.0,1.8
29274,13.0,9.0,1.8
29275,13.0,9.0,1.8
29276,14.5,5.5,1.1
29277,14.5,5.5,1.1
29278,14.5,5.5,1.1
29279,14.5,5.5,1.1
29280,14.5,5.5,1.1
29281,14.5,5.5,1.1
29282,14.5,5.5,1.1
29283,14.5,5.5,1.1
29284,14.5,5.5,1.1
29285,14.5,5.5,1.1
29286,14.5,5.5,1.1
29287,14.5,5.5,1.1
29288,14.5,5.5,1.1
29289,14.5,5.5,1.1
29290,14.5,5.5,1.1
29291,14.5,5.5,1.1
29292,14.5,5.5,1.1
29293,14.5,5.5,1.1
29294,14.5,5.5,1.1
29295,14.5,5.5,1.1
29296,14.5,5.5,1.1
29297,14.5,5.5,1.1
29298,14.5,5.5,1.1
29299,14.5,5.5,1.1
29300,14.5,5.5,1.1
29301,14.5,5.5,1.1
29302,14.5,5.5,1.1
29303,14.5,5.5,1.1
29304,14.5,5.5,1.1
29305,14.5,5.5,1.1
29306,14.5,5.5,1.1
29307,14.5,5.5,1.1
29308,14.5,5.5,1.1
29309,14.5,5.5,1.1
29310,14.5,5.5,1.1
29311,14.5,5.5,1.1
29312,14.5,5.5,1.1
29313,14.5,5.5,1.1
29314,14.5,5.5,1.1
29315,14.5,5.5,1.1
29316,14.5,5.5,1.1
29317,14.5,5.5,1.1
29318,14.5,5.5,1.1
29319,14.5,5.5,1.1
29320,14.5,5.5,1.1
29321,14.5,5.5,1.1
29322,14.5,5.5,1.1
29323,14.5,5.5,1.1
29324,14.5,5.5,1.1
29325,14.5,5.5,1.1
29326,14.5,5.5,1.1
29327,14.5,5.5,1.1
29328,14.5,5.5,1.1
29329,14.5,5.5,1.1
29330,14.5,5.5,1.1
29331,14.5,5.5,1.1
29332,14.5,5.5,1.1
29333,14.5,5.5,1.1
29334,14.5,5.5,1.1
29335,14.5,5.5,1.1
29336,14.5,5.5,1.1
29337,14.5,5.5,1.1
29338,14.5,5.5,1.1
29339,14.5,5.5,1.1
29340,14.5,5.5,1.1
29341,14.5,5.5,1.1
29342,14.5,5.5,1.1
29343,14.5,5.5,1.1
29344,14.5,5.5,1.1
29345,21.0,4.0,2.0
29346,21.0,4.0,2.0
29347,21.0,4.0,2.0
29348,21.0,4.0,2.0
29349,21.0,4.0,2.0
29350,21.0,4.0,2.0
29351,21.0,4.0,2.0
29352,21.0,4.0,2.0
29353,21.0,4.0,2.0
29354,21.0,4.0,2.0
29355,21.0,4.0,2.0
29356,21.0,4.0,2.0
29357,9.0,4.0,4.0
29358,9.0,4.0,4.0
29359,9.0,4.0,4.0
29360,9.0,4.0,4.0
29361,9.0,4.0,4.0
29362,9.0,4.0,4.0
29363,9.0,4.0,4.0
29364,9.0,4.0,4.0
29365,9.0,4.0,4.0
29366,9.0,4.0,4.0
29367,9.0,4.0,4.0
29368,9.0,4.0,4.0
29369,9.0,4.0,4.0
29370,9.0,4.0,4.0
29371,9.0,4.0,4.0
29372,9.0,4.0,4.0
29373,9.0,4.0,4.0
29374,9.0,4.0,4.0
29375,9.0,4.0,4.0
29376,9.0,4.0,4.0
29377,9.0,4.0,4.0
29378,9.0,4.0,4.0
29379,9.0,4.0,4.0
29380,9.0,4.0,4.0
29381,9.0,4.0,4.0
29382,9.0,4.0,4.0
29383,9.0,4.0,4.0
29384,9.0,4.0,4.0
29385,9.0,4.0,4.0
29386,9.0,4.0,4.0
29387,9.0,4.0,4.0
29388,9.0,4.0,4.0
29389,9.0,4.0,4.0
29390,9.0,4.0,4.0
29391,9.0,4.0,4.0
29392,9.0,4.0,4.0
29393,9.0,4.0,4.0
29394,9.0,4.0,4.0
29395,9.0,4.0,4.0
29396,9.0,4.0,4.0
29397,9.0,4.0,4.0
29398,9.0,4.0,4.0
29399,9.0,4.0,4.0
29400,9.0,4.0,4.0
29401,9.0,4.0,4.0
29402,9.0,4.0,4.0
29403,9.0,4.0,4.0
29404,9.0,4.0,4.0
29405,9.0,4.0,4.0
29406,9.0,4.0,4.0
29407,9.0,4.0,4.0
29408,9.0,4.0,4.0
29409,9.0,4.0,4.0
29410,9.0,4.0,4.0
29411,9.0,4.0,4.0
29412,9.0,4.0,4.0
29413,9.0,4.0,4.0
29414,9.0,4.0,4.0
29415,9.0,4.0,4.0
29416,9.0,4.0,4.0
29417,9.0,4.0,4.0
29418,9.0,4.0,4.0
29419,9.0,4.0,4.0
29420,9.0,4.0,4.0
29421,9.0,4.0,4.0
29422,9.0,4.0,4.0
29423,9.0,4.0,4.0
29424,9.0,4.0,4.0
29425,9.0,4.0,4.0
29426,9.0,4.0,4.0
29427,9.0,4.0,4.0
29428,9.0,4.0,4.0
29429,9.0,4.0,4.0
29430,22.1,4.8,2.8
29431,22.1,4.8,2.8
29432,22.1,4.8,2.8
29433,21.9,4.8,2.9
29434,21.9,4.8,2.9
29435,21.9,4.8,2.9
29436,22.0,4.8,2.9
29437,22.0,4.8,2.9
29438,22.0,4.8,2.9
29439,11.8,9.8,0.8
29440,11.8,9.8,0.8
29441,11.8,9.8,0.8
29442,11.8,9.8,0.8
29443,11.8,9.8,0.8
29444,11.8,9.8,0.8
29445,11.8,9.8,0.8
29446,11.8,9.8,0.8
29447,11.8,9.8,0.8
29448,11.8,9.8,0.8
29449,11.8,9.8,0.8
29450,11.8,9.8,0.8
29451,11.8,9.8,0.8
29452,11.8,9.8,0.8
29453,11.8,9.8,0.8
29454,11.8,9.8,0.8
29455,11.8,9.8,0.8
29456,11.8,9.8,0.8
29457,11.8,9.8,0.8
29458,11.8,9.8,0.8
29459,11.8,9.8,0.8
29460,11.8,9.8,0.8
29461,11.8,9.8,0.8
29462,11.8,9.8,0.8
29463,11.8,9.8,0.8
29464,11.8,9.8,0.8
29465,11.8,9.8,0.8
29466,11.8,9.8,0.8
29467,11.8,9.8,0.8
29468,11.8,9.8,0.8
29469,11.8,9.8,0.8
29470,10.9,10.7,1.4
29471,10.9,10.7,1.4
29472,10.9,10.7,1.4
29473,10.9,10.7,1.4
29474,10.9,10.7,1.4
29475,10.9,10.7,1.4
29476,10.9,10.7,1.4
29477,10.9,10.7,1.4
29478,10.9,10.7,1.4
29479,10.9,10.7,1.4
29480,10.9,10.7,1.4
29481,15.5,4.0,2.5
29482,15.5,4.0,2.5
29483,15.5,4.0,2.5
29484,15.5,4.0,2.5
29485,15.5,4.0,2.5
29486,15.5,4.0,2.5
29487,15.5,4.0,2.5
29488,15.5,4.0,2.5
29489,15.5,4.0,2.5
29490,15.5,4.0,2.5
29491,15.5,4.0,2.5
29492,15.5,4.0,2.5
29493,15.5,4.0,2.5
29494,15.5,4.0,2.5
29495,15.5,4.0,2.5
29496,15.5,4.0,2.5
29497,15.5,4.0,2.5
29498,15.5,4.0,2.5
29499,15.5,4.0,2.5
29500,15.5,4.0,2.5
29501,15.5,4.0,2.5
29502,15.5,4.0,2.5
29503,15.5,4.0,2.5
29504,15.5,4.0,2.5
29505,15.5,4.0,2.5
29506,15.5,4.0,2.5
29507,15.5,4.0,2.5
29508,15.5,4.0,2.5
29509,15.5,4.0,2.5
29510,15.5,4.0,2.5
29511,15.5,4.0,2.5
29512,15.5,4.0,2.5
29513,15.5,4.0,2.5
29514,15.5,4.0,2.5
29515,15.5,4.0,2.5
29516,15.5,4.0,2.5
29517,15.5,4.0,2.5
29518,15.5,4.0,2.5
29519,15.5,4.0,2.5
29520,15.5,4.0,2.5
29521,15.5,4.0,2.5
29522,15.5,4.0,2.5
29523,15.5,4.0,2.5
29524,15.5,4.0,2.5
29525,15.5,4.0,2.5
29526,15.5,4.0,2.5
29527,15.5,4.0,2.5
29528,15.5,4.0,2.5
29529,15.5,4.0,2.5
29530,15.5,4.0,2.5
29531,15.5,4.0,2.5
29532,15.5,4.0,2.5
29533,15.5,4.0,2.5
29534,15.5,4.0,2.5
29535,15.5,4.0,2.5
29536,15.5,4.0,2.5
29537,15.5,4.0,2.5
29538,15.5,4.0,2.5
29539,15.5,4.0,2.5
29540,15.5,4.0,2.5
29541,15.5,4.0,2.5
29542,15.5,4.0,2.5
29543,15.5,4.0,2.5
29544,15.5,4.0,2.5
29545,15.5,4.0,2.5
29546,15.5,4.0,2.5
29547,15.5,4.0,2.5
29548,15.5,4.0,2.5
29549,15.5,4.0,2.5
29550,15.5,4.0,2.5
29551,15.5,4.0,2.5
29552,15.5,4.0,2.5
29553,15.5,4.0,2.5
29554,15.5,4.0,2.5
29555,15.5,4.0,2.5
29556,15.5,4.0,2.5
29557,15.5,4.0,2.5
29558,15.5,4.0,2.5
29559,15.5,4.0,2.5
29560,15.5,4.0,2.5
29561,15.5,4.0,2.5
29562,15.5,4.0,2.5
29563,15.5,4.0,2.5
29564,15.5,4.0,2.5
29565,11.8,9.8,0.7
29566,11.8,9.8,0.7
29567,11.8,9.8,0.7
29568,11.8,9.8,0.7
29569,11.8,9.8,0.7
29570,11.8,9.8,0.7
29571,11.8,9.8,0.7
29572,11.8,9.8,0.7
29573,11.8,9.8,0.7
29574,11.8,9.8,0.7
29575,11.8,9.8,0.7
29576,11.8,9.8,0.7
29577,11.8,9.8,0.7
29578,11.8,9.8,0.7
29579,11.8,9.8,0.7
29580,11.8,9.8,0.7
29581,11.8,9.8,0.7
29582,11.8,9.8,0.7
29583,11.8,9.8,0.7
29584,11.8,9.8,0.7
29585,11.8,9.8,0.7
29586,11.8,9.8,0.7
29587,11.8,9.8,0.7
29588,11.8,9.8,0.7
29589,11.8,9.8,0.7
29590,11.8,9.8,0.7
29591,11.8,9.8,0.7
29592,11.8,9.8,0.7
29593,11.8,9.8,0.7
29594,11.8,9.8,0.7
29595,11.8,9.8,0.7
29596,11.8,9.8,0.7
29597,11.8,9.8,0.7
29598,11.8,9.8,0.7
29599,11.8,9.8,0.7
29600,11.8,9.8,0.7
29601,11.8,9.8,0.7
29602,11.8,9.8,0.7
29603,11.8,9.8,0.7
29604,11.8,9.8,0.7
29605,11.8,9.8,0.7
29606,11.8,9.8,0.7
29607,11.8,9.8,0.7
29608,11.8,9.8,0.7
29609,11.8,9.8,0.7
29610,11.8,9.8,0.7
29611,11.8,9.8,0.7
29612,11.8,9.8,0.7
29613,11.8,9.8,0.7
29614,11.8,9.8,0.7
29615,11.8,9.8,0.7
29616,11.8,9.8,0.7
29617,11.8,9.8,0.7
29618,11.8,9.8,0.7
29619,11.8,9.8,0.7
29620,11.8,9.8,0.7
29621,11.8,9.8,0.7
29622,11.8,9.8,0.7
29623,11.8,9.8,0.7
29624,11.8,9.8,0.7
29625,11.8,9.8,0.7
29626,11.8,9.8,0.7
29627,11.8,9.8,0.7
29628,11.8,9.8,0.7
29629,11.8,9.8,0.7
29630,11.8,9.8,0.7
29631,11.8,9.8,0.7
29632,11.8,9.8,0.7
29633,10.0,10.0,1.0
29634,10.0,10.0,1.0
29635,10.0,10.0,1.0
29636,10.0,10.0,1.0
29637,10.0,10.0,1.0
29638,10.0,10.0,1.0
29639,10.0,10.0,1.0
29640,10.0,10.0,1.0
29641,10.0,10.0,1.0
29642,10.0,10.0,1.0
29643,10.0,10.0,1.0
29644,10.0,10.0,1.0
29645,10.0,10.0,1.0
29646,10.0,10.0,1.0
29647,10.0,10.0,1.0
29648,10.0,10.0,1.0
29649,10.0,10.0,1.0
29650,10.0,10.0,1.0
29651,10.0,10.0,1.0
29652,20.0,9.0,1.0
29653,20.0,9.0,1.0
29654,20.0,9.0,1.0
29655,7.7,10.9,5.2
29656,7.7,10.9,5.2
29657,7.7,10.9,5.2
29658,7.7,10.9,5.2
29659,7.7,10.9,5.2
29660,7.7,10.9,5.2
29661,7.7,10.9,5.2
29662,7.7,10.9,5.2
29663,7.7,10.9,5.2
29664,7.7,10.9,5.2
29665,7.7,10.9,5.2
29666,7.7,10.9,5.2
29667,7.7,10.9,5.2
29668,7.7,10.9,5.2
29669,7.7,10.9,5.2
29670,7.7,10.9,5.2
29671,7.7,10.9,5.2
29672,7.7,10.9,5.2
29673,7.7,10.9,5.2
29674,7.7,10.9,5.2
29675,7.7,10.9,5.2
29676,7.7,10.9,5.2
29677,7.7,10.9,5.2
29678,7.7,10.9,5.2
29679,7.7,10.9,5.2
29680,7.7,10.9,5.2
29681,7.7,10.9,5.2
29682,7.7,10.9,5.2
29683,7.7,10.9,5.2
29684,7.7,10.9,5.2
29685,7.7,10.9,5.2
29686,7.7,10.9,5.2
29687,7.7,10.9,5.2
29688,7.7,10.9,5.2
29689,7.7,10.9,5.2
29690,7.7,10.9,5.2
29691,7.7,10.9,5.2
29692,7.7,10.9,5.2
29693,7.7,10.9,5.2
29694,7.7,10.9,5.2
29695,7.7,10.9,5.2
29696,7.7,10.9,5.2
29697,7.7,10.9,5.2
29698,7.7,10.9,5.2
29699,22.0,4.7,2.9
29700,22.0,4.7,2.9
29701,22.0,4.7,2.9
29702,22.0,4.7,2.9
29703,10.1,10.0,0.8
29704,10.1,10.0,0.8
29705,10.1,10.0,0.8
29706,10.1,10.0,0.8
29707,10.1,10.0,0.8
29708,10.1,10.0,0.8
29709,10.1,10.0,0.8
29710,10.1,10.0,0.8
29711,10.1,10.0,0.8
29712,11.8,14.1,3.8
29713,11.8,14.1,3.8
29714,11.8,14.1,3.8
29715,11.8,14.1,3.8
29716,11.8,14.1,3.8
29717,11.8,14.1,3.8
29718,11.8,14.1,3.8
29719,11.8,14.1,3.8
29720,22.0,4.9,3.0
29721,22.0,4.9,3.0
29722,22.0,4.9,3.0
29723,22.0,4.9,3.0
29724,22.0,4.9,3.0
29725,22.0,4.9,3.0
29726,22.0,4.8,2.9
29727,22.0,4.8,2.9
29728,22.0,4.8,2.9
29729,22.0,4.8,2.9
29730,22.0,4.8,2.9
29731,22.0,4.8,2.9
29732,22.0,4.8,2.9
29733,22.0,4.8,2.9
29734,22.0,4.8,2.9
29735,22.0,4.8,2.9
29736,22.0,4.8,2.9
29737,22.0,4.8,2.9
29738,22.0,4.8,2.9
29739,22.0,4.8,2.9
29740,22.0,4.8,2.9
29741,22.0,4.8,2.9
29742,22.0,4.8,2.9
29743,22.0,4.8,2.9
29744,21.9,4.8,2.9
29745,21.9,4.8,2.9
29746,21.9,4.8,2.9
29747,21.9,4.8,2.9
29748,21.9,4.8,2.9
29749,21.9,4.8,2.9
29750,21.9,4.8,2.9
29751,21.9,4.8,2.9
29752,21.9,4.8,2.9
29753,21.9,4.8,2.9
29754,21.9,4.8,2.9
29755,21.9,4.8,2.9
29756,21.9,4.8,2.9
29757,21.9,4.8,2.9
29758,21.9,4.8,2.9
29759,21.9,4.8,2.9
29760,21.9,4.8,2.9
29761,21.9,4.8,2.9
29762,21.9,4.8,2.9
29763,21.9,4.8,2.9
29764,21.9,4.8,2.9
29765,21.9,4.8,2.9
29766,21.9,4.8,2.9
29767,21.9,4.8,2.9
29768,21.9,4.8,2.9
29769,21.9,4.8,2.9
29770,21.9,4.8,2.9
29771,22.0,4.8,2.9
29772,21.8,4.5,3.1
29773,21.8,4.5,3.1
29774,18.5,7.5,1.0
29775,18.5,7.5,1.0
29776,18.5,7.5,1.0
29777,18.5,7.5,1.0
29778,18.5,7.5,1.0
29779,18.5,7.5,1.0
29780,18.5,7.5,1.0
29781,18.5,7.5,1.0
29782,18.5,7.5,1.0
29783,18.5,7.5,1.0
29784,5.4,13.2,3.3
29785,5.4,13.2,3.3
29786,5.4,13.2,3.3
29787,5.4,13.2,3.3
29788,5.4,13.2,3.3
29789,5.4,13.2,3.3
29790,11.0,8.0,2.0
29791,18.5,7.6,1.4
29792,18.5,7.6,1.4
29793,18.5,7.6,1.4
29794,18.5,7.6,1.4
29795,18.5,7.6,1.4
29796,18.8,10.9,1.5
29797,18.8,10.9,1.5
29798,18.8,10.9,1.5
29799,18.8,10.9,1.5
29800,18.8,10.9,1.5
29801,18.8,10.9,1.5
29802,18.8,10.9,1.5
29803,18.8,10.9,1.5
29804,18.8,10.9,1.5
29805,18.8,10.9,1.5
29806,18.8,10.9,1.5
29807,18.8,10.9,1.5
29808,18.8,10.9,1.5
29809,18.8,10.9,1.5
29810,18.8,10.9,1.5
29811,18.8,10.9,1.5
29812,11.0,8.0,2.0
29813,11.0,8.0,2.0
29814,11.0,8.0,2.0
29815,11.0,8.0,2.0
29816,10.6,7.2,1.7
29817,10.6,7.2,1.7
29818,10.6,7.2,1.7
29819,19.0,11.0,2.0
29820,19.0,11.0,2.0
29821,19.0,11.0,2.0
29822,19.0,11.0,2.0
29823,19.0,11.0,2.0
29824,19.0,11.0,2.0
29825,19.0,11.0,2.0
29826,19.0,11.0,2.0
29827,19.0,11.0,2.0
29828,19.0,11.0,2.0
29829,19.0,11.0,2.0
29830,19.0,11.0,2.0
29831,4.0,9.0,2.0
29832,4.0,9.0,2.0
29833,4.0,9.0,2.0
29834,4.0,9.0,2.0
29835,4.0,9.0,2.0
29836,4.0,9.0,2.0
29837,4.0,9.0,2.0
29838,10.7,10.7,1.6
29839,11.8,9.5,0.8
29840,11.8,9.5,0.8
29841,11.8,9.5,0.8
29842,11.8,9.5,0.8
29843,11.8,9.5,0.8
29844,11.8,9.5,0.8
29845,11.8,9.5,0.8
29846,11.8,9.5,0.8
29847,11.8,9.5,0.8
29848,11.8,9.5,0.8
29849,11.8,9.5,0.8
29850,11.8,9.5,0.8
29851,11.8,9.5,0.8
29852,11.8,9.5,0.8
29853,12.6,10.5,0.7
29854,12.6,10.5,0.7
29855,12.6,10.5,0.7
29856,12.6,10.5,0.7
29857,12.6,10.5,0.7
29858,12.6,10.5,0.7
29859,12.6,10.5,0.7
29860,12.6,10.5,0.7
29861,12.6,10.5,0.7
29862,12.6,10.5,0.7
29863,10.0,10.0,1.0
29864,10.0,10.0,1.0
29865,10.0,10.0,1.0
29866,10.0,10.0,1.0
29867,10.0,10.0,1.0
29868,10.0,10.0,1.0
29869,10.0,10.0,1.0
29870,10.0,10.0,1.0
29871,10.0,10.0,1.0
29872,10.0,10.0,1.0
29873,10.0,10.0,1.0
29874,10.0,10.0,1.0
29875,10.0,10.0,1.0
29876,10.0,10.0,1.0
29877,10.0,10.0,1.0
29878,10.0,10.0,1.0
29879,10.0,10.0,1.0
29880,10.0,10.0,1.0
29881,10.0,10.0,1.0
29882,10.0,10.0,1.0
29883,10.0,10.0,1.0
29884,10.0,10.0,1.0
29885,10.5,7.5,1.8
29886,10.5,7.5,1.8
29887,10.5,7.5,1.8
29888,10.5,7.5,1.8
29889,9.4,9.9,0.9
29890,9.4,9.9,0.9
29891,9.4,9.9,0.9
29892,9.4,9.9,0.9
29893,16.1,4.1,4.8
29894,16.1,4.1,4.8
29895,16.1,4.1,4.8
29896,16.1,4.1,4.8
29897,16.1,4.1,4.8
29898,16.1,4.1,4.8
29899,16.1,4.1,4.8
29900,16.1,4.1,4.8
29901,16.1,4.1,4.8
29902,16.1,4.1,4.8
29903,16.1,4.1,4.8
29904,16.1,4.1,4.8
29905,16.1,4.1,4.8
29906,16.1,4.1,4.8
29907,16.1,4.1,4.8
29908,16.1,4.1,4.8
29909,16.1,4.1,4.8
29910,16.1,4.1,4.8
29911,16.1,4.1,4.8
29912,16.1,4.1,4.8
29913,16.1,4.1,4.8
29914,11.0,7.0,1.0
29915,18.5,7.4,1.3
29916,18.5,7.4,1.3
29917,18.5,7.6,1.4
29918,18.5,7.6,1.4
29919,18.5,7.6,1.4
29920,18.5,7.6,1.4
29921,18.5,7.6,1.4
29922,7.0,4.0,4.0
29923,7.0,4.0,4.0
29924,7.0,4.0,4.0
29925,7.0,4.0,4.0
29926,7.0,4.0,4.0
29927,7.0,4.0,4.0
29928,7.0,4.0,4.0
29929,6.8,3.4,3.5
29930,6.8,3.4,3.5
29931,6.8,3.4,3.5
29932,6.8,3.4,3.5
29933,5.4,13.3,3.3
29934,5.4,13.3,3.3
29935,5.4,13.3,3.3
29936,5.4,13.3,3.3
29937,5.4,13.3,3.3
29938,5.4,13.3,3.3
29939,5.4,13.3,3.3
29940,5.4,13.3,3.3
29941,5.4,13.3,3.3
29942,5.4,13.3,3.3
29943,5.4,13.3,3.3
29944,22.0,4.8,3.0
29945,21.9,4.8,2.9
29946,21.9,4.8,2.9
29947,21.9,4.8,2.9
29948,21.9,4.8,2.9
29949,21.9,4.8,2.9
29950,21.9,4.8,2.9
29951,21.9,4.8,2.9
29952,22.0,4.8,2.9
29953,22.0,4.8,2.9
29954,22.0,4.8,2.9
29955,22.0,4.8,2.9
29956,22.0,4.8,2.9
29957,22.0,4.8,2.9
29958,22.0,4.8,2.9
29959,22.0,4.8,2.9
29960,22.0,4.8,2.9
29961,22.0,4.8,2.9
29962,22.0,4.8,2.9
29963,22.0,4.8,3.0
29964,22.0,4.8,3.0
29965,22.0,4.8,3.0
29966,22.0,4.8,3.0
29967,22.0,4.8,3.0
29968,22.0,4.8,3.0
29969,22.0,4.8,3.0
29970,22.0,4.8,3.0
29971,22.0,4.8,3.0
29972,22.0,4.8,3.0
29973,22.0,4.8,3.0
29974,22.0,4.8,3.0
29975,4.8,5.6,3.0
29976,4.8,5.6,3.0
29977,11.0,7.8,5.3
29978,11.0,7.8,5.3
29979,11.0,7.8,5.3
29980,11.0,7.8,5.3
29981,11.0,7.8,5.3
29982,11.0,7.8,5.3
29983,11.0,7.8,5.3
29984,11.0,7.8,5.3
29985,11.0,7.8,5.3
29986,11.0,7.8,5.3
29987,11.0,7.8,5.3
29988,11.0,7.8,5.3
29989,11.0,7.8,5.3
29990,11.0,7.8,5.3
29991,22.0,4.8,2.9
29992,22.0,4.8,2.9
29993,19.4,5.6,3.0
29994,19.4,5.6,3.0
29995,19.4,5.6,3.0
29996,19.4,5.6,3.0
29997,19.4,5.6,3.0
29998,19.4,5.6,3.0
29999,19.4,5.6,3.0
30000,19.4,5.6,3.0
30001,19.4,5.6,3.0
30002,19.4,5.6,3.0
30003,19.4,5.6,3.0
30004,19.4,5.6,3.0
30005,19.4,5.6,3.0
30006,19.4,5.6,3.0
30007,19.4,5.6,3.0
30008,19.4,5.6,3.0
30009,19.4,5.6,3.0
30010,19.4,5.6,3.0
30011,19.4,5.6,3.0
30012,19.4,5.6,3.0
30013,18.5,10.0,1.0
30014,18.5,10.0,1.0
30015,18.5,10.0,1.0
30016,18.5,10.0,1.0
30017,18.5,10.0,1.0
30018,18.5,10.0,1.0
30019,18.5,10.0,1.0
30020,18.5,10.0,1.0
30021,18.5,10.0,1.0
30022,18.5,10.0,1.0
30023,18.5,10.0,1.0
30024,18.5,10.0,1.0
30025,18.5,10.0,1.0
30026,18.5,10.0,1.0
30027,18.5,10.0,1.0
30028,18.5,10.0,1.0
30029,18.5,10.0,1.0
30030,18.5,10.0,1.0
30031,18.5,10.0,1.0
30032,18.5,10.0,1.0
30033,18.5,10.0,1.0
30034,18.5,10.0,1.0
30035,18.5,10.0,1.0
30036,18.5,10.0,1.0
30037,18.5,10.0,1.0
30038,11.0,3.8,0.9
30039,11.0,3.8,0.9
30040,11.0,3.8,0.9
30041,11.0,3.8,0.9
30042,11.0,3.8,0.9
30043,11.0,3.8,0.9
30044,11.0,3.8,0.9
30045,11.0,3.8,0.9
30046,11.0,3.8,0.9
30047,11.0,3.8,0.9
30048,11.0,3.8,0.9
30049,11.0,3.8,0.9
30050,11.0,3.8,0.9
30051,11.0,3.8,0.9
30052,11.0,3.8,0.9
30053,11.0,3.8,0.9
30054,11.0,3.8,0.9
30055,11.0,3.8,0.9
30056,11.0,3.8,0.9
30057,11.0,3.8,0.9
30058,11.0,3.8,0.9
30059,11.0,3.8,0.9
30060,11.0,3.8,0.9
30061,11.0,3.8,0.9
30062,11.0,3.8,0.9
30063,11.0,3.8,0.9
30064,11.0,3.8,0.9
30065,8.9,4.0,4.0
30066,8.9,4.0,4.0
30067,18.5,10.0,1.0
30068,18.5,10.0,1.0
30069,18.5,10.0,1.0
30070,18.5,10.0,1.0
30071,18.5,10.0,1.0
30072,18.5,10.0,1.0
30073,18.5,10.0,1.0
30074,18.5,10.0,1.0
30075,18.5,10.0,1.0
30076,18.5,10.0,1.0
30077,18.5,10.0,1.0
30078,18.5,10.0,1.0
30079,18.5,10.0,1.0
30080,18.5,10.0,1.0
30081,18.5,10.0,1.0
30082,18.5,10.0,1.0
30083,18.5,10.0,1.0
30084,18.5,10.0,1.0
30085,18.5,10.0,1.0
30086,18.5,10.0,1.0
30087,18.5,10.0,1.0
30088,18.5,10.0,1.0
30089,18.5,10.0,1.0
30090,18.5,10.0,1.0
30091,18.5,10.0,1.0
30092,18.5,10.0,1.0
30093,18.5,10.0,1.0
30094,18.5,10.0,1.0
30095,18.5,10.0,1.0
30096,18.5,10.0,1.0
30097,18.5,10.0,1.0
30098,18.5,10.0,1.0
30099,18.5,10.0,1.0
30100,18.5,10.0,1.0
30101,18.5,10.0,1.0
30102,18.5,10.0,1.0
30103,18.5,10.0,1.0
30104,18.5,10.0,1.0
30105,18.5,10.0,1.0
30106,18.5,10.0,1.0
30107,18.5,10.0,1.0
30108,18.5,10.0,1.0
30109,18.5,10.0,1.0
30110,18.5,10.0,1.0
30111,18.5,10.0,1.0
30112,18.5,10.0,1.0
